x y R1 R2 R3 R1x R1y R1z R2x R2y R2z R3x R3y R3z
125 33 475258.479815 562728.743064 559043.050858 389240 -270911 -31139.2 86133.4 552460 63501.2 -475374 -281549 85317.9
125 34 466034.569277 560792.865599 556912.377227 383111 -263580 -30648.9 86798.5 550327 63991.5 -469910 -286746 84337.2
125 35 456879.831282 558763.452462 554774.586518 376982 -256348 -30158.6 87463.6 548096 64481.8 -464446 -291748 83356.5
125 36 447793.756461 556640.659923 552624.270998 370853 -249213 -29668.2 88128.7 545766 64972.2 -458982 -296553 82375.9
125 37 438775.826614 554424.651451 550456.147427 364724 -242177 -29177.9 88793.8 543339 65462.5 -453517 -301162 81395.2
125 38 429825.514598 552115.598123 548265.058042 358595 -235238 -28687.6 89458.9 540813 65952.8 -448053 -305575 80414.5
125 39 420942.284222 549713.679072 546045.971125 352465 -228398 -28197.2 90123.9 538190 66443.2 -442589 -309792 79433.9
125 40 412125.590138 547219.081956 543793.981198 346336 -221655 -27706.9 90789 535468 66933.5 -437125 -313813 78453.2
125 41 403374.877737 544632.003472 541504.308848 340207 -215011 -27216.6 91454.1 532648 67423.8 -431661 -317637 77472.5
125 42 394689.583046 541952.649896 539172.300244 334078 -208465 -26726.2 92119.2 529730 67914.2 -426197 -321266 76491.9
125 43 386069.132626 539181.237665 536793.426347 327949 -202016 -26235.9 92784.3 526715 68404.5 -420733 -324698 75511.2
125 44 377512.943473 536317.994007 534363.281862 321820 -195666 -25745.6 93449.4 523601 68894.8 -415269 -327934 74530.5
125 45 369020.422917 533363.157609 531877.583945 315690 -189414 -25255.2 94114.5 520389 69385.2 -409805 -330974 73549.9
125 46 360590.968535 530316.979343 529332.170694 309561 -183260 -24764.9 94779.6 517079 69875.5 -404341 -333818 72569.2
125 47 352223.968047 527179.723039 526722.999459 303432 -177204 -24274.6 95444.7 513671 70365.8 -398877 -336466 71588.5
125 48 343918.799237 523951.666321 524046.144977 297303 -171247 -23784.2 96109.8 510164 70856.2 -393413 -338918 70607.9
125 49 335674.829858 520633.101513 521297.797366 291174 -165387 -23293.9 96774.8 506560 71346.5 -387949 -341173 69627.2
125 50 327491.417553 517224.336603 518474.259994 285045 -159625 -22803.6 97439.9 502858 71836.8 -382485 -343233 68646.6
125 51 319367.909769 513725.696293 515571.947244 278916 -153961 -22313.2 98105 499057 72327.2 -377021 -345096 67665.9
125 52 311303.643685 510137.523134 512587.382189 272786 -148396 -21822.9 98770.1 495159 72817.5 -371556 -346763 66685.2
125 53 303297.946136 506460.178744 509517.194199 266657 -142928 -21332.6 99435.2 491162 73307.8 -366092 -348234 65704.6
125 54 295350.133543 502694.045135 506358.116487 260528 -137559 -20842.2 100100 487068 73798.2 -360628 -349509 64723.9
125 55 287459.511848 498839.526141 503106.983619 254399 -132287 -20351.9 100765 482875 74288.5 -355164 -350588 63743.2
125 56 279625.376452 494897.048979 499760.728985 248270 -127114 -19861.6 101430 478584 74778.8 -349700 -351470 62762.6
125 57 271847.012160 490867.065928 496316.382262 242141 -122039 -19371.2 102096 474196 75269.2 -344236 -352157 61781.9
125 58 264123.693128 486750.056159 492771.066858 236011 -117062 -18880.9 102761 469709 75759.5 -338772 -352647 60801.2
125 59 256454.682815 482546.527731 489121.997364 229882 -112183 -18390.6 103426 465124 76249.8 -333308 -352941 59820.6
125 60 248839.233944 478257.019745 485366.477013 223753 -107402 -17900.3 104091 460441 76740.2 -327844 -353039 58839.9
125 61 241276.588465 473882.104714 481501.895152 217624 -102719 -17409.9 104756 455660 77230.5 -322380 -352941 57859.2
125 62 233765.977523 469422.391126 477525.724743 211495 -98133.6 -16919.6 105421 450781 77720.8 -316916 -352647 56878.6
125 63 226306.621434 464878.526252 473435.519887 205366 -93646.7 -16429.3 106086 445804 78211.1 -311452 -352157 55897.9
125 64 218897.729668 460251.199217 469228.913383 199237 -89258 -15938.9 106751 440728 78701.5 -305988 -351470 54917.2
125 65 211538.500838 455541.144348 464903.614327 193107 -84967.2 -15448.6 107416 435555 79191.8 -300524 -350588 53936.6
125 66 204228.122689 450749.144853 460457.405750 186978 -80774.6 -14958.3 108081 430284 79682.1 -295060 -349509 52955.9
125 67 196965.772106 445876.036849 455888.142302 180849 -76680 -14467.9 108746 424914 80172.5 -289596 -348234 51975.2
125 68 189750.615120 440922.713776 451193.747980 174720 -72683.5 -13977.6 109412 419447 80662.8 -284131 -346763 50994.6
125 69 182581.806923 435890.131261 446372.213910 168591 -68785 -13487.3 110077 413881 81153.1 -278667 -345096 50013.9
125 70 175458.491891 430779.312460 441421.596178 162462 -64984.6 -12996.9 110742 408217 81643.5 -273203 -343233 49033.3
125 71 168379.803618 425591.353940 436340.013710 156332 -61282.3 -12506.6 111407 402456 82133.8 -267739 -341173 48052.6
125 72 161344.864949 420327.432171 431125.646211 150203 -57678 -12016.3 112072 396596 82624.1 -262275 -338918 47071.9
125 73 154352.788034 414988.810686 425776.732154 144074 -54171.9 -11525.9 112737 390638 83114.5 -256811 -336466 46091.3
125 74 147402.674379 409576.848003 420291.566827 137945 -50763.7 -11035.6 113402 384582 83604.8 -251347 -333818 45110.6
125 75 140493.614907 404093.006385 414668.500428 131816 -47453.7 -10545.3 114067 378428 84095.1 -245883 -330974 44129.9
125 76 133624.690037 398538.861541 408905.936221 125687 -44241.7 -10054.9 114732 372176 84585.5 -240419 -327934 43149.3
125 77 126794.969759 392916.113400 403002.328744 119557 -41127.8 -9564.6 115397 365826 85075.8 -234955 -324698 42168.6
125 78 120003.513727 387226.598058 396956.182070 113428 -38111.9 -9074.27 116062 359378 85566.1 -229491 -321266 41187.9
125 79 113249.371356 381472.301075 390766.048121 107299 -35194.1 -8583.93 116728 352832 86056.5 -224027 -317637 40207.3
125 80 106531.581930 375655.372258 384430.525036 101170 -32374.4 -8093.6 117393 346187 86546.8 -218563 -313813 39226.6
125 81 99849.174722 369778.142149 377948.255591 95040.8 -29652.7 -7603.27 118058 339445 87037.1 -213099 -309792 38245.9
125 82 93201.169117 363843.140395 371317.925666 88911.7 -27029.2 -7112.94 118723 332604 87527.5 -207635 -305575 37265.3
125 83 86586.574750 357853.116271 364538.262768 82782.5 -24503.6 -6622.6 119388 325666 88017.8 -202170 -301162 36284.6
125 84 80004.391651 351811.061599 357608.034595 76653.4 -22076.2 -6132.27 120053 318629 88508.1 -196706 -296553 35303.9
125 85 73453.610401 345720.236387 350526.047658 70524.2 -19746.8 -5641.94 120718 311495 88998.5 -191242 -291748 34323.3
125 86 66933.212295 339584.197507 343291.145938 64395.1 -17515.5 -5151.61 121383 304262 89488.8 -185778 -286746 33342.6
125 87 60442.169518 333406.830815 335902.209597 58265.9 -15382.2 -4661.27 122048 296931 89979.1 -180314 -281549 32361.9
125 88 53979.445329 327192.387113 328358.153731 52136.8 -13347 -4170.94 122713 289502 90469.5 -174850 -276155 31381.3
125 89 47543.994253 320945.522442 320657.927165 46007.6 -11409.9 -3680.61 123378 281975 90959.8 -169386 -270565 30400.6
125 90 41134.762285 314671.343208 312800.511288 39878.4 -9570.83 -3190.28 124044 274350 91450.1 -163922 -264780 29420
125 91 34750.687103 308375.456707 304784.918935 33749.3 -7829.83 -2699.94 124709 266627 91940.5 -158458 -258797 28439.3
125 92 28390.698288 302064.027644 296610.193301 27620.1 -6186.91 -2209.61 125374 258806 92430.8 -152994 -252619 27458.6
125 93 22053.717560 295743.841298 288275.406899 21491 -4642.05 -1719.28 126039 250887 92921.1 -147530 -246245 26478
125 94 15738.659013 289422.373953 279779.660551 15361.8 -3195.26 -1228.95 126704 242870 93411.5 -142066 -239675 25497.3
125 95 9444.429367 283107.871268 271122.082419 9232.66 -1846.53 -738.613 127369 234754 93901.8 -136602 -232908 24516.6
125 96 3169.928229 276809.435165 262301.827066 3103.5 -595.873 -248.28 128034 226541 94392.1 -131138 -225945 23536
125 97 3085.951645 270537.119740 253318.074553 -3025.65 556.72 242.052 128699 218230 94882.5 -125674 -218786 22555.3
125 98 9324.324070 264302.036511 244170.029570 -9154.81 1611.25 732.385 129364 209820 95372.8 -120209 -211431 21574.6
125 99 15546.309150 258116.469031 234856.920595 -15284 2567.71 1222.72 130029 201313 95863.1 -114745 -203880 20594
125 100 21753.032986 251993.996462 225377.999088 -21413.1 3426.1 1713.05 130694 192707 96353.5 -109281 -196133 19613.3
125 101 27945.627373 245949.625049 215732.538707 -27542.3 4186.43 2203.38 131360 184003 96843.8 -103817 -188190 18632.6
125 102 34125.229497 239999.925557 205919.834558 -33671.4 4848.69 2693.71 132025 175201 97334.1 -98353.2 -180050 17652
125 103 40292.981618 234163.173510 195939.202474 -39800.6 5412.88 3184.05 132690 166302 97824.4 -92889.1 -171714 16671.3
125 104 46450.030748 228459.487448 185789.978311 -45929.7 5879.01 3674.38 133355 157304 98314.8 -87425.1 -163183 15690.6
125 105 52597.528326 222910.958368 175471.517282 -52058.9 6247.07 4164.71 134020 148208 98805.1 -81961 -154455 14710
125 106 58736.629878 217541.760957 164983.193301 -58188.1 6517.06 4655.04 134685 139014 99295.4 -76496.9 -145531 13729.3
125 107 64868.494684 212378.234222 154324.398365 -64317.2 6688.99 5145.38 135350 129722 99785.8 -71032.9 -136411 12748.6
125 108 70994.285426 207448.915792 143494.541948 -70446.4 6762.85 5635.71 136015 120331 100276 -65568.8 -127094 11768
125 109 77115.167843 202784.510769 132493.050422 -76575.5 6738.65 6126.04 136680 110843 100766 -60104.7 -117582 10787.3
125 110 83232.310370 198417.773093 121319.366496 -82704.7 6616.37 6616.37 137345 101257 101257 -54640.7 -107873 9806.65
125 111 89346.883786 194383.275652 109972.948679 -88833.8 6396.04 7106.71 138010 91572.4 101747 -49176.6 -97968.4 8825.99
125 112 95460.060843 190717.045932 98453.270760 -94963 6077.63 7597.04 138676 81790 102237 -43712.5 -87867.6 7845.32
125 113 101573.015906 187456.047987 86759.821306 -101092 5661.16 8087.37 139341 71909.4 102728 -38248.5 -77570.6 6864.65
125 114 107686.924583 184637.500227 74892.103179 -107221 5146.62 8577.7 140006 61930.9 103218 -32784.4 -67077.5 5883.99
125 115 113802.963348 182298.032583 62849.633073 -113350 4534.02 9068.04 140671 51854.2 103708 -27320.3 -56388.2 4903.33
125 116 119922.309177 180472.705955 50631.941060 -119480 3823.35 9558.37 141336 41679.5 104199 -21856.3 -45502.9 3922.66
125 117 126046.139165 179193.939667 38238.570165 -125609 3014.61 10048.7 142001 31406.7 104689 -16392.2 -34421.3 2942
125 118 132175.630157 178490.415517 25669.075944 -131738 2107.81 10539 142666 21035.9 105179 -10928.1 -23143.7 1961.33
125 119 138311.958368 178386.044978 12923.026080 -137867 1102.94 11029.4 143331 10567 105670 -5464.07 -11669.9 980.665
126 0 839532.011033 583186.133922 677750.637371 606935 -578034 -48169.5 60520.4 578034 48169.5 -667456 4.55824e-011 117680
126 1 827710.569479 584299.936716 672204.021797 600757 -567382 -47679.1 61136.5 579052 48659.8 -661894 -11669.9 116699
126 2 815970.909958 585317.278635 666856.522978 594579 -556828 -47188.8 61752.6 579972 49150.1 -656332 -23143.7 115718
126 3 804312.753158 586238.200201 661702.765665 588401 -546372 -46698.5 62368.6 580794 49640.5 -650770 -34421.3 114738
126 4 792735.814535 587062.743302 656737.206925 582223 -536015 -46208.2 62984.7 581517 50130.8 -645207 -45502.9 113757
126 5 781239.804219 587790.951253 651954.145740 576045 -525755 -45717.8 63600.7 582143 50621.1 -639645 -56388.2 112776
126 6 769824.426918 588422.868857 647347.733259 569866 -515593 -45227.5 64216.8 582671 51111.5 -634083 -67077.5 111796
126 7 758489.381823 588958.542469 642911.983632 563688 -505530 -44737.2 64832.8 583100 51601.8 -628521 -77570.6 110815
126 8 747234.362509 589398.020060 638640.785339 557510 -495564 -44246.8 65448.9 583432 52092.1 -622959 -87867.6 109834
126 9 736059.056839 589741.351294 634527.912930 551332 -485697 -43756.5 66065 583665 52582.5 -617397 -97968.4 108854
126 10 724963.146860 589988.587598 630567.039105 545154 -475928 -43266.2 66681 583801 53072.8 -611835 -107873 107873
126 11 713946.308708 590139.782243 626751.747028 538975 -466256 -42775.8 67297.1 583838 53563.1 -606272 -117582 106892
126 12 703008.212501 590194.990423 623075.542801 532797 -456683 -42285.5 67913.1 583777 54053.5 -600710 -127094 105912
126 13 692148.522239 590154.269349 619531.868006 526619 -447208 -41795.2 68529.2 583619 54543.8 -595148 -136411 104931
126 14 681366.895699 590017.678336 616114.112235 520441 -437831 -41304.8 69145.2 583362 55034.1 -589586 -145531 103950
126 15 670662.984334 589785.278900 612815.625519 514263 -428552 -40814.5 69761.3 583007 55524.5 -584024 -154455 102970
126 16 660036.433162 589457.134864 609629.730594 508084 -419371 -40324.2 70377.4 582554 56014.8 -578462 -163183 101989
126 17 649486.880663 589033.312463 606549.734921 501906 -410288 -39833.8 70993.4 582003 56505.1 -572900 -171714 101008
126 18 639013.958674 588513.880462 603568.942387 495728 -401304 -39343.5 71609.5 581354 56995.5 -567338 -180050 100028
126 19 628617.292274 587898.910272 600680.664657 489550 -392417 -38853.2 72225.5 580607 57485.8 -561775 -188190 99047.2
126 20 618296.499685 587188.476083 597878.232080 483372 -383628 -38362.8 72841.6 579761 57976.1 -556213 -196133 98066.5
126 21 608051.192157 586382.654996 595155.004148 477193 -374938 -37872.5 73457.6 578818 58466.5 -550651 -203880 97085.8
126 22 597880.973858 585481.527168 592504.379427 471015 -366345 -37382.2 74073.7 577777 58956.8 -545089 -211431 96105.2
126 23 587785.441766 584485.175963 589919.804962 464837 -357851 -36891.8 74689.8 576637 59447.1 -539527 -218786 95124.5
126 24 577764.185561 583393.688113 587394.785103 458659 -349454 -36401.5 75305.8 575400 59937.5 -533965 -225945 94143.8
126 25 567816.787508 582207.153890 584922.889749 452481 -341156 -35911.2 75921.9 574064 60427.8 -528403 -232908 93163.2
126 26 557942.822350 580925.667285 582497.761997 446303 -332956 -35420.8 76537.9 572630 60918.1 -522840 -239675 92182.5
126 27 548141.857196 579549.326201 580113.125168 440124 -324854 -34930.5 77154 571099 61408.5 -517278 -246245 91201.8
126 28 538413.451411 578078.232656 577762.789246 433946 -316850 -34440.2 77770 569469 61898.8 -511716 -252619 90221.2
126 29 528757.156501 576512.493004 575440.656695 427768 -308944 -33949.8 78386.1 567741 62389.1 -506154 -258797 89240.5
126 30 519172.516006 574852.218159 573140.727684 421590 -301136 -33459.5 79002.2 565915 62879.5 -500592 -264780 88259.8
126 31 509659.065383 573097.523846 570857.104733 415412 -293426 -32969.2 79618.2 563991 63369.8 -495030 -270565 87279.2
126 32 500216.331904 571248.530861 568583.996782 409233 -285814 -32478.8 80234.3 561969 63860.1 -489468 -276155 86298.5
126 33 490843.834537 569305.365346 566315.722713 403055 -278300 -31988.5 80850.3 559849 64350.5 -483906 -281549 85317.9
126 34 481541.083842 567268.159090 564046.714347 396877 -270884 -31498.2 81466.4 557631 64840.8 -478343 -286746 84337.2
126 35 472307.581858 565137.049846 561771.518930 390699 -263567 -31007.8 82082.4 555315 65331.1 -472781 -291748 83356.5
126 36 463142.821996 562912.181661 559484.801144 384521 -256347 -30517.5 82698.5 552900 65821.5 -467219 -296553 82375.9
126 37 454046.288934 560593.705248 557181.344660 378342 -249226 -30027.2 83314.6 550388 66311.8 -461657 -301162 81395.2
126 38 445017.458505 558181.778364 554856.053268 372164 -242202 -29536.8 83930.6 547777 66802.1 -456095 -305575 80414.5
126 39 436055.797597 555676.566225 552503.951611 365986 -235277 -29046.5 84546.7 545069 67292.4 -450533 -309792 79433.9
126 40 427160.764047 553078.241945 550120.185538 359808 -228449 -28556.2 85162.7 542262 67782.8 -444971 -313813 78453.2
126 41 418331.806535 550386.987015 547700.022126 353630 -221720 -28065.8 85778.8 539358 68273.1 -439408 -317637 77472.5
126 42 409568.364491 547602.991804 545238.849381 347452 -215089 -27575.5 86394.8 536355 68763.4 -433846 -321266 76491.9
126 43 400869.867988 544726.456105 542732.175648 341273 -208556 -27085.2 87010.9 533254 69253.8 -428284 -324698 75511.2
126 44 392235.737649 541757.589719 540175.628762 335095 -202121 -26594.9 87627 530055 69744.1 -422722 -327934 74530.5
126 45 383665.384551 538696.613081 537564.954960 328917 -195784 -26104.5 88243 526758 70234.4 -417160 -330974 73549.9
126 46 375158.210131 535543.757937 534896.017580 322739 -189545 -25614.2 88859.1 523363 70724.8 -411598 -333818 72569.2
126 47 366713.606100 532299.268065 532164.795572 316561 -183404 -25123.9 89475.1 519870 71215.1 -406036 -336466 71588.5
126 48 358330.954348 528963.400062 529367.381834 310382 -177361 -24633.5 90091.2 516279 71705.4 -400474 -338918 70607.9
126 49 350009.626868 525536.424183 526499.981406 304204 -171417 -24143.2 90707.2 512590 72195.8 -394911 -341173 69627.2
126 50 341748.985666 522018.625249 523558.909540 298026 -165570 -23652.9 91323.3 508803 72686.1 -389349 -343233 68646.5
126 51 333548.382688 518410.303631 520540.589645 291848 -159821 -23162.5 91939.4 504917 73176.4 -383787 -345096 67665.9
126 52 325407.159742 514711.776310 517441.551159 285670 -154171 -22672.2 92555.4 500934 73666.8 -378225 -346763 66685.2
126 53 317324.648428 510923.378022 514258.427325 279491 -148618 -22181.9 93171.5 496853 74157.1 -372663 -348234 65704.6
126 54 309300.170072 507045.462500 510987.952919 273313 -143164 -21691.5 93787.5 492673 74647.4 -367101 -349509 64723.9
126 55 301333.035657 503078.403824 507626.961921 267135 -137808 -21201.2 94403.6 488395 75137.8 -361539 -350588 63743.2
126 56 293422.545768 499022.597875 504172.385149 260957 -132550 -20710.9 95019.6 484020 75628.1 -355976 -351470 62762.6
126 57 285567.990539 494878.463926 500621.247873 254779 -127389 -20220.5 95635.7 479546 76118.4 -350414 -352157 61781.9
126 58 277768.649596 490646.446361 496970.667408 248600 -122327 -19730.2 96251.7 474974 76608.8 -344852 -352647 60801.2
126 59 270023.792019 486327.016552 493217.850701 242422 -117363 -19239.9 96867.8 470305 77099.1 -339290 -352941 59820.6
126 60 262332.676296 481920.674901 489360.091923 236244 -112497 -18749.5 97483.9 465537 77589.4 -333728 -353039 58839.9
126 61 254694.550295 477427.953067 485394.770068 230066 -107729 -18259.2 98099.9 460671 78079.8 -328166 -352941 57859.2
126 62 247108.651227 472849.416395 481319.346570 223888 -103059 -17768.9 98716 455707 78570.1 -322604 -352647 56878.6
126 63 239574.205628 468185.666571 477131.362939 217710 -98487.6 -17278.5 99332 450644 79060.4 -317042 -352157 55897.9
126 64 232090.429341 463437.344532 472828.438425 211531 -94013.9 -16788.2 99948.1 445484 79550.8 -311479 -351470 54917.2
126 65 224656.527502 458605.133641 468408.267715 205353 -89638.3 -16297.9 100564 440226 80041.1 -305917 -350588 53936.6
126 66 217271.694540 453689.763181 463868.618666 199175 -85360.7 -15807.5 101180 434870 80531.4 -300355 -349509 52955.9
126 67 209935.114173 448692.012184 459207.330068 192997 -81181.2 -15317.2 101796 429415 81021.8 -294793 -348234 51975.2
126 68 202645.959423 443612.713637 454422.309463 186819 -77099.7 -14826.9 102412 423863 81512.1 -289231 -346763 50994.6
126 69 195403.392627 438452.759117 449511.530998 180640 -73116.3 -14336.5 103028 418212 82002.4 -283669 -345096 50013.9
126 70 188206.565463 433213.103894 444473.033320 174462 -69231 -13846.2 103644 412464 82492.8 -278107 -343233 49033.2
126 71 181054.618980 427894.772559 439304.917535 168284 -65443.8 -13355.9 104260 406617 82983.1 -272544 -341173 48052.6
126 72 173946.683637 422498.865242 434005.345195 162106 -61754.6 -12865.5 104877 400672 83473.4 -266982 -338918 47071.9
126 73 166881.879346 417026.564493 428572.536351 155928 -58163.5 -12375.2 105493 394630 83963.8 -261420 -336466 46091.3
126 74 159859.315530 411479.142890 423004.767644 149749 -54670.4 -11884.9 106109 388489 84454.1 -255858 -333818 45110.6
126 75 152878.091184 405857.971489 417300.370460 143571 -51275.4 -11394.5 106725 382250 84944.4 -250296 -330974 44129.9
126 76 145937.294945 400164.529193 411457.729120 137393 -47978.5 -10904.2 107341 375913 85434.8 -244734 -327934 43149.3
126 77 139036.005173 394400.413180 405475.279132 131215 -44779.7 -10413.9 107957 369478 85925.1 -239172 -324698 42168.6
126 78 132173.290037 388567.350495 399351.505490 125037 -41678.9 -9923.55 108573 362945 86415.4 -233610 -321266 41187.9
126 79 125348.207612 382667.210987 393084.941023 118858 -38676.2 -9433.21 109189 356314 86905.7 -228047 -317637 40207.3
126 80 118559.805985 376702.021730 386674.164791 112680 -35771.5 -8942.88 109805 349584 87396.1 -222485 -313813 39226.6
126 81 111807.123370 370673.983152 380117.800537 106502 -32964.9 -8452.55 110421 342757 87886.4 -216923 -309792 38245.9
126 82 105089.188232 364585.487064 373414.515181 100324 -30256.4 -7962.22 111037 335832 88376.7 -211361 -305575 37265.3
126 83 98405.019416 358439.136865 366563.017358 94145.7 -27646 -7471.88 111653 328808 88867.1 -205799 -301162 36284.6
126 84 91753.626296 352237.770194 359562.056019 87967.5 -25133.6 -6981.55 112269 321687 89357.4 -200237 -296553 35303.9
126 85 85134.008918 345984.484349 352410.419053 81789.4 -22719.3 -6491.22 112885 314467 89847.7 -194675 -291748 34323.3
126 86 78545.158168 339682.664859 345106.931980 75611.2 -20403 -6000.89 113501 307149 90338.1 -189113 -286746 33342.6
126 87 71986.055937 333336.017606 337650.456665 69433 -18184.8 -5510.55 114117 299734 90828.4 -183550 -281549 32361.9
126 88 65455.675303 326948.604964 330039.890088 63254.8 -16064.7 -5020.22 114733 292220 91318.7 -177988 -276155 31381.3
126 89 58952.980717 320524.886506 322274.163154 57076.6 -14042.7 -4529.89 115350 284608 91809.1 -172426 -270565 30400.6
126 90 52476.928204 314069.764828 314352.239537 50898.4 -12118.7 -4039.56 115966 276898 92299.4 -166864 -264780 29420
126 91 46026.465567 307588.637175 306273.114569 44720.2 -10292.7 -3549.22 116582 269090 92789.7 -161302 -258797 28439.3
126 92 39600.532606 301087.453568 298035.814169 38542 -8564.9 -3058.89 117198 261184 93280.1 -155740 -252619 27458.6
126 93 33198.061338 294572.782206 289639.393800 32363.8 -6935.11 -2568.56 117814 253180 93770.4 -150178 -246245 26478
126 94 26817.976240 288051.882985 281082.937473 26185.6 -5403.39 -2078.23 118430 245078 94260.7 -144615 -239675 25497.3
126 95 20459.194482 281532.789976 272365.556779 20007.5 -3969.73 -1587.89 119046 236878 94751.1 -139053 -232908 24516.6
126 96 14120.626186 275024.403742 263486.389955 13829.3 -2634.15 -1097.56 119662 228579 95241.4 -133491 -225945 23536
126 97 7801.174681 268536.594289 254444.600986 7651.08 -1396.63 -607.229 120278 220183 95731.7 -127929 -218786 22555.3
126 98 1499.736776 262080.315375 245239.378739 1472.89 -257.171 -116.896 120894 211689 96222.1 -122367 -211431 21574.6
126 99 4784.796970 255667.730617 235869.936119 -4705.3 784.216 373.436 121510 203096 96712.4 -116805 -203880 20594
126 100 11053.541956 249312.351502 226335.509272 -10883.5 1727.54 863.769 122126 194405 97202.7 -111243 -196133 19613.3
126 101 17307.619254 243029.186787 216635.356794 -17061.7 2572.79 1354.1 122742 185617 97693.1 -105681 -188190 18632.6
126 102 23548.155306 236834.901910 206768.758991 -23239.9 3319.98 1844.43 123358 176730 98183.4 -100118 -180050 17652
126 103 29776.281620 230747.985775 196735.017146 -29418.1 3969.1 2334.77 123974 167745 98673.7 -94556.3 -171714 16671.3
126 104 35993.134456 224788.920528 186533.452825 -35596.2 4520.16 2825.1 124590 158662 99164.1 -88994.1 -163183 15690.6
126 105 42199.854508 218980.347646 176163.407202 -41774.4 4973.15 3315.43 125206 149482 99654.4 -83432 -154455 14710
126 106 48397.586577 213347.220666 165624.240409 -47952.6 5328.07 3805.76 125822 140203 100145 -77869.9 -145531 13729.3
126 107 54587.479242 207916.931160 154915.330910 -54130.8 5584.93 4296.1 126439 130826 100635 -72307.7 -136411 12748.6
126 108 60770.684522 202719.390260 144036.074895 -60309 5743.71 4786.43 127055 121350 101125 -66745.6 -127094 11768
126 109 66948.357536 197787.043263 132985.885702 -66487.2 5804.44 5276.76 127671 111777 101616 -61183.5 -117582 10787.3
126 110 73121.656158 193154.790244 121764.193251 -72665.4 5767.09 5767.09 128287 102106 102106 -55621.3 -107873 9806.65
126 111 79291.740665 188859.782036 110370.443502 -78843.6 5631.68 6257.43 128903 92336.7 102596 -50059.2 -97968.4 8825.98
126 112 85459.773387 184941.059695 98804.097936 -85021.8 5398.21 6747.76 129519 82469.4 103087 -44497.1 -87867.6 7845.32
126 113 91626.918345 181439.008536 87064.633049 -91200 5066.66 7238.09 130135 72503.9 103577 -38934.9 -77570.6 6864.66
126 114 97794.340899 178394.606693 75151.539866 -97378.1 4637.05 7728.42 130751 62440.4 104067 -33372.8 -67077.5 5883.99
126 115 103963.207378 175848.464748 63064.323473 -103556 4109.38 8218.76 131367 52278.9 104558 -27810.7 -56388.2 4903.33
126 116 110134.684722 173839.677428 50802.502565 -109735 3483.64 8709.09 131983 42019.2 105048 -22248.5 -45502.9 3922.66
126 117 116309.940117 172404.539211 38365.609010 -115913 2759.83 9199.42 132599 31661.5 105538 -16686.4 -34421.3 2941.99
126 118 122490.140625 171575.208276 25753.187427 -122091 1937.95 9689.75 133215 21205.7 106029 -11124.3 -23143.7 1961.33
126 119 128676.452821 171378.430605 12964.794783 -128269 1018.01 10180.1 133831 10651.9 106519 -5562.13 -11669.9 980.665
127 0 857884.353397 592979.693407 689342.895371 622538 -588225 -49018.8 56685.6 588225 49018.8 -679224 -2.20448e-010 117680
127 1 845982.902843 594000.359777 683697.974289 616311 -577488 -48528.4 57252.6 589158 49509.1 -673564 -11669.9 116699
127 2 834163.260345 594924.429184 678248.825004 610084 -566850 -48038.1 57819.7 589993 49999.4 -667903 -23143.7 115718
127 3 822425.147342 595751.938766 672990.171396 603857 -556309 -47547.8 58386.7 590730 50489.8 -662243 -34421.3 114738
127 4 810768.280080 596482.926921 667916.577921 597629 -545866 -47057.4 58953.7 591369 50980.1 -656583 -45502.9 113757
127 5 799192.369508 597117.433356 663022.458679 591402 -535522 -46567.1 59520.7 591910 51470.4 -650923 -56388.2 112776
127 6 787697.121193 597655.499142 658302.087081 585175 -525275 -46076.8 60087.8 592353 51960.8 -645263 -67077.5 111796
127 7 776282.235224 598097.166779 653749.606043 578948 -515127 -45586.4 60654.8 592697 52451.1 -639602 -77570.6 110815
127 8 764947.406110 598442.480252 649359.038648 572720 -505076 -45096.1 61221.8 592944 52941.4 -633942 -87867.6 109834
127 9 753692.322690 598691.485099 645124.299190 566493 -495124 -44605.8 61788.8 593092 53431.8 -628282 -97968.4 108854
127 10 742516.668029 598844.228478 641039.204523 560266 -485270 -44115.4 62355.8 593143 53922.1 -622622 -107873 107873
127 11 731420.119323 598900.759243 637097.485644 554039 -475514 -43625.1 62922.9 593095 54412.4 -616962 -117582 106892
127 12 720402.347796 598861.128017 633292.799421 547812 -465856 -43134.8 63489.9 592950 54902.8 -611302 -127094 105912
127 13 709463.018603 598725.387274 629618.740396 541584 -456296 -42644.4 64056.9 592706 55393.1 -605641 -136411 104931
127 14 698601.790721 598493.591423 626068.852578 535357 -446834 -42154.1 64623.9 592364 55883.4 -599981 -145531 103950
127 15 687818.316853 598165.796899 622636.641158 529130 -437470 -41663.8 65191 591924 56373.7 -594321 -154455 102970
127 16 677112.243319 597742.062255 619315.584082 522903 -428204 -41173.4 65758 591386 56864.1 -588661 -163183 101989
127 17 666483.209958 597222.448266 616099.143396 516675 -419036 -40683.1 66325 590750 57354.4 -583001 -171714 101008
127 18 655930.850013 596607.018029 612980.776325 510448 -409966 -40192.8 66892 590016 57844.7 -577340 -180050 100028
127 19 645454.790035 595895.837082 609953.946016 504221 -400995 -39702.4 67459.1 589184 58335.1 -571680 -188190 99047.2
127 20 635054.649771 595088.973515 607012.131898 497994 -392121 -39212.1 68026.1 588254 58825.4 -566020 -196133 98066.5
